"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TCAL_06467",421.087465346096,-0.179120444893637,0.0970327837945492,-1.84597862587241,0.0648953089970905,0.438132012835382
"TCAL_10848",18.2639809100316,0.445652605942464,0.241385258983371,1.84622958261575,0.0648588773049587,0.438132012835382
"TCAL_12254",31.6875366498622,0.414405905175174,0.224376079572508,1.84692550990605,0.0647579369733893,0.438132012835382
"TCAL_12402",92.2763430188439,-0.27926293651601,0.151076756507393,-1.84848379705812,0.0645323862286052,0.438132012835382
"TCAL_13646",32.6617202627808,0.51267080483259,0.2774170925276,1.84801448303545,0.0646002476924049,0.438132012835382
"TCAL_16215",16.0419807230983,0.71289868931623,0.385779930512823,1.84794135964658,0.0646108264260057,0.438132012835382
"TCAL_01321",121.204008968332,0.238256180552495,0.129165315763435,1.84458327023997,0.0650981824802855,0.438476281766693
"TCAL_03619",40.9882689059863,-0.404647884986149,0.219373423323534,-1.84456202057516,0.0651012760499227,0.438476281766693
"TCAL_04408",20.8959375419018,0.458977738639461,0.248885671566984,1.84413082420429,0.0651640766988263,0.438476281766693
"TCAL_04736",16.7529490519948,-0.497813132947181,0.269800136161914,-1.84511816794796,0.0650203509115453,0.438476281766693
"TCAL_08314",51.5719793586843,0.486678685138462,0.263911855217241,1.84409557781271,0.0651692122904772,0.438476281766693
"TCAL_00753",174.402816524612,0.448266322399761,0.24357770503823,1.84034217059975,0.0657180178237371,0.441116596969101
"TCAL_05651",14.4688084659145,0.53050248672554,0.288329516424894,1.83991737406367,0.0657803688537242,0.441116596969101
"TCAL_05703",27.0715996403709,0.397745109118034,0.2161117872104,1.84046004270374,0.0657007253613871,0.441116596969101
"TCAL_08213",393.622021410268,0.176944827170226,0.0961713710837071,1.83989086540333,0.0657842613728868,0.441116596969101
"TCAL_09118",427.500758703481,0.121803748462358,0.0662029097443829,1.83985490868387,0.065789541544001,0.441116596969101
"TCAL_12117",1952.32658319065,-0.0820314189034464,0.0445684083709176,-1.84057321995314,0.0656841251889664,0.441116596969101
"TCAL_05166",128.053790129907,0.259526530891356,0.141160761914425,1.8385174985715,0.0659861857726139,0.44141565401922
"TCAL_07547",174.450322047976,0.267685951785793,0.145587886659978,1.83865538491521,0.0659658894778217,0.44141565401922
"TCAL_07784",92.8703517159564,-0.236568102693588,0.128642481678049,-1.83895785908145,0.0659213845628069,0.44141565401922
"TCAL_08263",38.4806472003003,0.426464008161287,0.231867593866321,1.83925662508559,0.0658774495480663,0.44141565401922
"TCAL_06123",121.342301025344,0.722248847391698,0.392905909923582,1.83822342487078,0.0660294893866821,0.441451042168992
"TCAL_10136",85.2163507342794,0.369601313328483,0.201112313458751,1.83778559836561,0.066094004602425,0.441628121661658
"TCAL_01306",215.207857594009,-0.156320625236935,0.0850716368157131,-1.83751754507281,0.0661335287896552,0.441638108012804
"TCAL_00875",286.29613890333,0.216762802312265,0.118063492900951,1.8359850025284,0.0663598747637677,0.442158368319045
"TCAL_04158",104.251109130833,-0.262647942493407,0.143043750085254,-1.83613714221606,0.0663373762868241,0.442158368319045
"TCAL_07054",110.597713115407,0.217018472379151,0.118232702909273,1.83551984382597,0.0664287016069949,0.442158368319045
"TCAL_07557",630.735312079663,-0.278858230537448,0.151938483491996,-1.8353364080545,0.0664558596985895,0.442158368319045
"TCAL_07818",18.5040632007771,0.5345771525168,0.291437480717895,1.83427729062158,0.0666128433863929,0.442158368319045
"TCAL_08369",228.309665352072,0.270278582397077,0.147319543438971,1.83464173243954,0.0665587909441512,0.442158368319045
"TCAL_11213",304.246933507182,-0.178647328174366,0.0972878656085641,-1.83627554224646,0.0663169150942602,0.442158368319045
"TCAL_11689",23.632984143004,0.554963479291989,0.302542771567085,1.83433065155527,0.066604926863998,0.442158368319045
"TCAL_12286",13.6773560069026,0.554166085033212,0.301887274492959,1.83567222554834,0.0664061480914794,0.442158368319045
"TCAL_12339",63.5805168890139,-0.324070599896109,0.176618229791495,-1.83486495294788,0.0665257016812035,0.442158368319045
"TCAL_14341",321.737342058511,0.132147953133416,0.0720482164475997,1.83415995078138,0.0666302544181804,0.442158368319045
"TCAL_06523",562.717257002459,0.117137726167005,0.0638962641351602,1.83324843404339,0.0667656340816939,0.442803717070652
"TCAL_01236",112.207599830564,-0.285443454715631,0.156017347041262,-1.82956228989165,0.0673154169555928,0.445178779672722
"TCAL_07739",746.122450361409,-0.175746731100812,0.0960434124842028,-1.82986762501508,0.067269735602662,0.445178779672722
"TCAL_14751",58.2787309410137,0.330743823798839,0.180765724431001,1.82968217475922,0.0672974778726447,0.445178779672722
"TCAL_17050",111.586123770035,0.21455592353574,0.117249059306199,1.82991594819896,0.0672625082839238,0.445178779672722
"TCAL_17150",9.23774224406565,0.877666846229768,0.479635043144855,1.82986389083481,0.0672702941212516,0.445178779672722
"TCAL_04786",6105.88544305732,0.161930065971198,0.0885417442021405,1.82885561415542,0.0674212410167049,0.445624855963002
"TCAL_03123",4429.90116880304,0.154495911779561,0.0845017902401786,1.82831525036853,0.0675022523390144,0.445823086857597
"TCAL_08196",457.741634730017,0.197329055726625,0.107939585633326,1.82814353574561,0.0675280125533896,0.445823086857597
"TCAL_03529",87.4207953602397,-0.25941977505579,0.141965136101092,-1.82734847569236,0.0676473909950164,0.446287192841209
"TCAL_06837",399.889351866054,-0.172238572561787,0.0942655432131805,-1.82716363467265,0.0676751697746809,0.446287192841209
"TCAL_06181",11.0778129172272,0.560211732060061,0.306697465420108,1.82659394101185,0.0677608450606331,0.446345260175344
"TCAL_11186",1738.24874007716,-0.194660159195727,0.106559308947245,-1.82677760506217,0.0677332143883792,0.446345260175344
"TCAL_06830",493.665283663674,0.131469148808389,0.0720280846810212,1.82524843456,0.0679635477855962,0.447426689588509
