"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TCAL_10111",173.685652183981,-0.0666248470009091,0.106803814167447,-0.623805877348677,0.532755079334344,0.927299364699993
"TCAL_11322",225.780810958857,0.0909573946021435,0.145772923284976,0.623966320716008,0.532649703562271,0.927299364699993
"TCAL_11756",84.3458725036129,0.15706312011997,0.252432050217331,0.622199597811555,0.533810630470458,0.927299364699993
"TCAL_11795",12.1610412309147,0.204080949752968,0.327111616674717,0.623887808777847,0.532701267206134,0.927299364699993
"TCAL_12490",69.1170438036093,-0.0825364176844814,0.132378102138924,-0.623489960581726,0.532962597538058,0.927299364699993
"TCAL_13080",10400.1855418198,-0.0728140488448033,0.116635848510862,-0.624285327148129,0.53244021830022,0.927299364699993
"TCAL_13523",311.970516023294,-0.126533553687813,0.203314668282628,-0.622353294804676,0.533709584279755,0.927299364699993
"TCAL_15630",34.7336551747761,0.223059389379621,0.357939289038334,0.623176600643392,0.533168476606099,0.927299364699993
"TCAL_02643",133.523347808827,-0.0741980895838724,0.119374305016719,-0.621558295761222,0.534232350850516,0.927323699611763
"TCAL_03386",917.934844159705,-0.0428570784337294,0.0689635562210597,-0.621445307958784,0.534306669080051,0.927323699611763
"TCAL_07573",186.753632419397,0.0712267037537204,0.114641866589619,0.621297488191543,0.534403906068859,0.927323699611763
"TCAL_08123",497.136954785353,0.0901971266028759,0.145241480479451,0.621014921530196,0.534589805460463,0.927323699611763
"TCAL_10459",212.962186723147,-0.0887802729070538,0.142967221250817,-0.620983412353664,0.534610537234199,0.927323699611763
"TCAL_11008",44.8219124170921,0.315367142551244,0.507496693528415,0.621417137437145,0.534325199178705,0.927323699611763
"TCAL_11586",10406.2589390458,0.0797669916684469,0.128375025991311,0.62135910822597,0.534363370846986,0.927323699611763
"TCAL_13923",71.2732110930789,0.105113907372824,0.169246139306346,0.621071226815766,0.534552759852164,0.927323699611763
"TCAL_06212",1675.51319420631,0.0832095822352435,0.134079400276677,0.620599302081734,0.534863298989603,0.92741542546254
"TCAL_07760",34.8882084395661,0.147946929754234,0.238416818684606,0.6205389811444,0.534902998342211,0.92741542546254
"TCAL_16346",55.9524304958773,-0.109118043399206,0.175828590863099,-0.620593288404191,0.534867256737822,0.92741542546254
"TCAL_16841",198.082306155677,-0.066035736031648,0.106463509203033,-0.620266385412052,0.535082421811938,0.927588022764895
"TCAL_01190",75.8862622124852,0.0952593551296573,0.15407859392823,0.618251716224964,0.536409424344529,0.927750586305487
"TCAL_01275",184.626934037965,-0.0578782677909851,0.0940610593483344,-0.615326556940484,0.538339082647972,0.927750586305487
"TCAL_01824",12.8244321584218,-0.201648349462558,0.32737607408887,-0.615953227564878,0.537925389925752,0.927750586305487
"TCAL_01905",7.06883928595178,0.277522508754338,0.450058881933974,0.616636000075767,0.53747484362843,0.927750586305487
